Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1986-08-28
Station:        052232         Abercromby - à 1,9 km de l'Achigan                                                                                                             
Bassin versant: 58.5 km²       Régime: Naturel                                           
052232         1986/07/22          0.057          Z
052232         1986/07/23          0.058          Z
052232         1986/07/24          0.055          Z
052232         1986/07/25          0.048          Z
052232         1986/07/26          0.047          Z
052232         1986/07/27          0.043          Z
052232         1986/07/28          
052232         1986/07/29          
052232         1986/07/30          
052232         1986/07/31          
052232         1986/08/01          
052232         1986/08/02          
052232         1986/08/03          
052232         1986/08/04          
052232         1986/08/05          
052232         1986/08/06          
052232         1986/08/07          
052232         1986/08/08          
052232         1986/08/09          
052232         1986/08/10          
052232         1986/08/11          
052232         1986/08/12          
052232         1986/08/13          
052232         1986/08/14          
052232         1986/08/15          
052232         1986/08/16          
052232         1986/08/17          
052232         1986/08/18          
052232         1986/08/19          
052232         1986/08/20          
052232         1986/08/21          
052232         1986/08/22          
052232         1986/08/23          
052232         1986/08/24          
052232         1986/08/25          
052232         1986/08/26          
